Date,Symbol,rv5_ss,open_time,rk_twoscale,nobs,close_price,bv_ss,rv10,open_price,bv,close_time,rv5,rsv_ss,medrv,rsv,open_to_close,rk_th2,rv10_ss,rk_parzen
2005-07-04 00:00:00+01:00,.SMSI,1.0199999999999999e-05,100614,5.4e-06,104,1059.66,8.33e-06,6.39e-06,1059.37,8.33e-06,183032,1.0199999999999999e-05,5.49e-06,3.27e-06,5.49e-06,0.00027371,3.96e-06,6.39e-06,1.27e-06
2005-07-05 00:00:00+01:00,.SMSI,9.53e-06,101017,9.51e-06,102,1060.12,8.06e-06,1.22e-05,1059.13,8.06e-06,183732,9.53e-06,4.26e-06,3.75e-06,4.26e-06,0.000934293,9.71e-06,1.22e-05,1.12e-05
2005-07-06 00:00:00+01:00,.SMSI,8.4e-06,100656,4.4e-06,102,1061.3,7.35e-06,6.34e-06,1061.86,7.35e-06,183431,8.4e-06,4.29e-06,4.63e-06,4.29e-06,-0.000527516,4.21e-06,6.34e-06,2.57e-06
2005-07-07 00:00:00+01:00,.SMSI,0.00040245699999999994,100547,0.00045101300000000005,94,1042.25,0.000216425,0.000534606,1057.84,0.000216425,183151,0.00040245699999999994,0.000330905,3.13e-05,0.000330905,-0.014847255,0.000489092,0.000534606,0.0008187439999999999
2005-07-08 00:00:00+01:00,.SMSI,2.55e-05,100649,2.8899999999999998e-05,101,1059.42,2.6700000000000002e-05,2.7899999999999997e-05,1053.16,2.6700000000000002e-05,183020,2.55e-05,1.15e-05,1.32e-05,1.15e-05,0.00592642,3.02e-05,2.7899999999999997e-05,3.8e-05
2005-07-11 00:00:00+01:00,.SMSI,1.13e-05,100933,1.0800000000000002e-05,102,1069.26,6.38e-06,1.18e-05,1064.23,6.38e-06,183759,1.13e-05,3.59e-06,3.67e-06,3.59e-06,0.004715287,9.36e-06,1.18e-05,6.8e-06
2005-07-12 00:00:00+01:00,.SMSI,1.28e-05,100957,9.24e-06,100,1069.15,1.12e-05,1.49e-05,1068.8,1.12e-05,183056,1.28e-05,6.77e-06,6.08e-06,6.77e-06,0.00032741599999999997,8.95e-06,1.49e-05,5.46e-06
2005-07-13 00:00:00+01:00,.SMSI,9.66e-06,100654,8.72e-06,102,1075.87,8.67e-06,8.15e-06,1070.5,8.67e-06,183325,9.66e-06,2.94e-06,5.21e-06,2.94e-06,0.005003808,9.35e-06,8.15e-06,8.57e-06
2005-07-14 00:00:00+01:00,.SMSI,9.32e-06,100836,8.57e-06,102,1079.05,9.34e-06,1.0199999999999999e-05,1077.96,9.34e-06,183435,9.32e-06,4.3e-06,4.8e-06,4.3e-06,0.001010658,8.41e-06,1.0199999999999999e-05,8.5e-06
2005-07-15 00:00:00+01:00,.SMSI,9.94e-06,100658,6.6e-06,102,1075.42,7.57e-06,8.84e-06,1077.79,7.57e-06,183405,9.94e-06,4.83e-06,3.76e-06,4.83e-06,-0.002201365,6.26e-06,8.84e-06,6.93e-06
